0,2.22426
1,1.93928
2,-1.34846
3,-2.99928
4,-0.611673
5,2.22426
6,1.81764
7,-1.35541
8,-2.93672
9,-0.556066
10,2.39804
11,1.82459
12,-1.35541
13,-2.94368
14,-0.559542
15,2.39456
16,2.00184
17,-1.40754
18,-2.9402
19,-0.660329
20,2.30767
21,1.8663
22,-1.40754
23,-2.9124
24,-0.556066
25,2.30767
26,1.94276
27,-1.44577
28,-3.00276
29,-0.71246
30,2.32853
31,1.78984
32,-1.43882
33,-2.95063
34,-0.695083
35,2.3181
36,1.83502
37,-1.35889
38,-2.9124
39,-0.559542
40,2.26945
41,1.98099
42,-1.34499
43,-2.90892
44,-0.580394
45,2.36328
46,2.14085
47,-1.37279
48,-2.89849
49,-0.556066
50,2.3459
51,1.82459
52,-1.39017
53,-2.89154
54,-0.618624
55,2.18256
56,2.00184
57,-1.32761
58,-2.91935
59,-0.667279
60,2.332
61,2.00184
62,-1.39017
63,-2.99581
64,-0.594296
65,2.40846
66,1.84544
67,-1.43535
68,-3.00276
69,-0.576919
70,2.26597
71,2.07482
72,-1.39017
73,-2.90892
74,-0.556066
75,2.27987
76,1.8663
77,-1.34846
78,-2.91935
79,-0.695083
80,2.46059
81,1.908
82,-1.30676
83,-2.89849
84,-0.535214
85,2.34243
86,1.94971
87,-1.2859
88,-2.9541
89,-0.528263
90,2.36328
91,1.91843
92,-1.42492
93,-2.83594
94,-0.75764
95,2.41889
96,1.96708
97,-1.33803
98,-3.00276
99,-0.569968
100,2.27292
101,2.08525
102,-1.36236
103,-2.83594
104,-0.583869
105,2.21384
106,2.00184
107,-1.41449
108,-2.66217
109,-0.601247
110,2.38413
111,2.00184
112,-1.33456
113,-2.9402
114,-0.653378
115,2.36676
116,2.00184
117,-1.58479
118,-2.7699
119,-0.597771
120,2.38066
121,2.0922
122,-1.42839
123,-2.9541
124,-0.594296
125,2.26597
126,1.93581
127,-1.38321
128,-2.9263
129,-0.816722
130,2.18951
131,1.91495
132,-1.33456
133,-2.86722
134,-0.618624
135,2.15823
136,1.9219
137,-1.33456
138,-2.87764
139,-0.625574
140,2.17561
141,2.1061
142,-1.29633
143,-2.99233
144,-0.653378
145,2.28682
146,2.00184
147,-1.2998
148,-2.89154
149,-0.59082
150,2.38413
151,1.95318
152,-1.33456
153,-2.96453
154,-0.608197
155,2.37718
156,2.18604
157,-1.34846
158,-3.00276
159,-0.535214
160,2.37371
161,2.00184
162,-1.34151
163,-3.03751
164,-0.667279
165,2.25902
166,1.97403
167,-1.43882
168,-3.00276
169,-0.583869
170,2.27292
171,2.00184
172,-1.34151
173,-3.03404
174,-0.667279
175,2.30072
176,2.09567
177,-1.33456
178,-2.98886
179,-0.542165
180,2.30767
181,1.96708
182,-1.41797
183,-2.96453
184,-0.653378
185,2.24512
186,1.8524
187,-1.28243
188,-2.94715
189,-0.667279
190,2.25207
191,2.07482
192,-1.35194
193,-2.99581
194,-0.875804
195,2.48145
196,2.11305
197,-1.24072
198,-3.20433
199,-0.667279
200,2.27292
201,2.00184
202,-1.37974
203,-3.00276
204,-0.667279
205,2.3042
206,2.00184
207,-1.34499
208,-2.88459
209,-0.583869
210,2.27987
211,1.67515
212,-1.32413
213,-2.89849
214,-0.639476
215,2.32505
216,2.0783
217,-1.28938
218,-3.10354
219,-0.604722
220,2.35633
221,1.86977
222,-1.31371
223,-2.91935
224,-0.868853
225,2.27987
226,1.96708
227,-1.30676
228,-2.9263
229,-0.677706
230,2.15128
231,2.1061
232,-1.23725
233,-2.83594
234,-0.868853
235,2.16518
236,1.99489
237,-1.38669
238,-2.99233
239,-0.667279
240,2.24512
241,2.00184
242,-1.29633
243,-2.94715
244,-0.667279
245,2.31463
246,2.11305
247,-1.44577
248,-2.95063
249,-0.834099
250,2.05049
251,2.17213
252,-1.272
253,-2.96453
254,-0.681181
255,2.31463
256,1.94623
257,-1.32413
258,-2.99581
259,-0.667279
260,2.22426
261,2.10263
262,-1.30328
263,-2.77686
264,-0.681181
265,2.37023
266,2.00184
267,-1.33456
268,-2.96453
269,-0.667279
270,2.30072
271,2.00184
272,-1.38321
273,-2.77686
274,-0.556066
275,2.14085
276,2.0783
277,-1.33456
278,-3.00971
279,-0.702034
280,2.33548
281,2.14433
282,-1.33803
283,-2.9541
284,-0.646427
285,2.31463
286,2.09567
287,-1.2859
288,-2.80118
289,-0.556066
290,2.33895
291,2.00184
292,-1.29633
293,-2.97495
294,-0.636001
295,2.27987
296,1.99141
297,-1.31371
298,-2.87764
299,-0.778493
300,2.23817
301,2.06787
302,-1.15731
303,-2.90892
304,-0.660329
305,2.32158
306,1.92538
307,-1.37626
308,-3.00276
309,-0.556066
310,2.3042
311,1.93581
312,-1.44577
313,-2.90545
314,-0.820198
315,2.33895
316,1.95666
317,-1.31718
318,-2.94715
319,-0.722886
320,2.3042
321,2.00184
322,-1.272
323,-2.9124
324,-0.667279
325,2.35286
326,1.97751
327,-1.22335
328,-2.89154
329,-0.667279
330,2.18951
331,2.10263
332,-1.33456
333,-2.97843
334,-0.583869
335,2.32853
336,2.14085
337,-1.2859
338,-3.03404
339,-0.684656
340,2.31463
341,1.89063
342,-1.2303
343,-2.93672
344,-0.663804
345,2.32853
346,2.10958
347,-1.33456
348,-2.9402
349,-0.656853
350,2.29377
351,2.0644
352,-1.31371
353,-2.89154
354,-0.667279
355,2.26249
356,2.14085
357,-1.33456
358,-2.9402
359,-0.583869
360,2.33895
361,1.99141
362,-1.36236
363,-2.9263
364,-0.667279
365,2.35633
366,2.15476
367,-1.2442
368,-2.9819
369,-0.705509
370,2.22426
371,2.00184
372,-1.32761
373,-2.98886
374,-0.667279
375,2.27987
376,2.00184
377,-1.35889
378,-2.89154
379,-0.740263
380,2.26249
381,2.08525
382,-1.38321
383,-2.89849
384,-0.681181
385,2.25902
386,2.08525
387,-1.32066
388,-2.97495
389,-0.722886
390,2.32158
391,2.00184
392,-1.38321
393,-2.97843
394,-0.663804
395,2.15476
396,2.00184
397,-1.35194
398,-2.9263
399,-0.636001
400,2.30767
401,2.00184
402,-1.33456
403,-2.968
404,-0.566492
405,2.45017
406,1.91843
407,-1.32761
408,-2.968
409,-0.639476
410,2.22426
411,1.96708
412,-1.31371
413,-2.99581
414,-0.695083
415,2.37023
416,2.10263
417,-1.31718
418,-3.15915
419,-0.653378
420,2.16518
421,1.99836
422,-1.31718
423,-2.89502
424,-0.587345
425,2.25554
426,2.00184
427,-1.39017
428,-2.83594
429,-0.667279
430,2.36328
431,2.11305
432,-1.34151
433,-2.89154
434,-0.667279
435,2.37718
436,2.19646
437,-1.30328
438,-2.9124
439,-0.695083
440,2.34243
441,2.19646
442,-1.35541
443,-3.03404
444,-0.639476
445,2.3181
446,1.95666
447,-1.33108
448,-3.04794
449,-0.688132
450,2.27292
451,2.0783
452,-1.30676
453,-2.89502
454,-0.569968
455,2.31115
456,2.00184
457,-1.2303
458,-2.99581
459,-0.667279
460,2.25902
461,2.06787
462,-1.36931
463,-2.9819
464,-0.667279
465,2.26945
466,1.99836
467,-1.44577
468,-2.99233
469,-0.622099
470,2.2764
471,1.88715
472,-1.32761
473,-2.9541
474,-0.646427
475,2.22426
476,2.09915
477,-1.32066
478,-2.96105
479,-0.695083
480,2.18604
481,2.11305
482,-1.28938
483,-2.99581
484,-0.688132
485,2.16518
486,2.00184
487,-1.30676
488,-2.9263
489,-0.667279
490,2.13738
491,2.00184
492,-1.2442
493,-2.84636
494,-0.667279
495,2.23469
496,1.99489
497,-1.36931
498,-2.9263
499,-0.594296
500,2.28335
501,2.00184
502,-1.31718
503,-2.93672
504,-0.667279
505,2.28682
506,1.90105
507,-1.30676
508,-2.89154
509,-0.486558
510,2.26597
511,2.02964
512,-1.2303
513,-2.9541
514,-0.719411
515,2.25902
516,2.05397
517,-1.27548
518,-3.00276
519,-0.632525
520,2.22426
521,2.19646
522,-1.18512
523,-2.94715
524,-0.722886
525,2.23122
526,2.00184
527,-1.27895
528,-2.9263
529,-0.556066
530,2.26249
531,2.11305
532,-1.2581
533,-2.92977
534,-0.510886
535,2.46059
536,2.10263
537,-1.30676
538,-2.9124
539,-0.705509
540,2.20689
541,2.18256
542,-1.23725
543,-2.968
544,-0.889706
545,2.42584
546,2.17561
547,-1.20249
548,-3.22518
549,-0.736788
550,2.28682
551,2.09567
552,-1.18164
553,-2.97495
554,-0.834099
555,2.24859
556,1.98446
557,-1.44577
558,-2.7421
559,-0.677706
560,2.13738
561,2.08872
562,-1.25115
563,-2.968
564,-0.660329
565,2.26945
566,2.1061
567,-1.26505
568,-2.99581
569,-0.733312
570,2.38413
571,1.84892
572,-1.21987
573,-2.81856
574,-0.708984
575,2.2903
576,2.14781
577,-1.27548
578,-2.93672
579,-0.889706
580,2.25902
581,2.01574
582,-1.18512
583,-3.07227
584,-0.50741
585,2.27987
586,1.97751
587,-1.41797
588,-3.03751
589,-0.688132
590,2.27987
591,2.10263
592,-1.17817
593,-2.91935
594,-0.67423
595,2.26597
596,1.99141
597,-1.16079
598,-2.89502
599,-0.761116
600,2.21731
601,2.00184
602,-1.20944
603,-3.00276
604,-0.834099
605,2.25902
606,2.03659
607,-1.10866
608,-2.96105
609,-0.889706
610,2.09567
611,2.00184
612,-1.21292
613,-2.94715
614,-0.854952
615,2.24859
616,2.16171
617,-1.12256
618,-2.92977
619,-0.705509
620,2.24164
621,2.19299
622,-1.30676
623,-2.89154
624,-0.719411
625,2.29725
626,2.20341
627,-1.22335
628,-3.00276
629,-0.889706
630,2.3042
631,2.10958
632,-1.18512
633,-2.97148
634,-0.681181
635,2.26249
636,2.05049
637,-1.21639
638,-2.9819
639,-0.861903
640,2.25554
641,2.0922
642,-1.13298
643,-3.00276
644,-0.813247
645,2.31463
646,2.09915
647,-1.20597
648,-3.00623
649,-0.667279
650,2.18256
651,2.00184
652,-1.22335
653,-2.97148
654,-0.729837
655,2.23122
656,2.1339
657,-1.18512
658,-2.98538
659,-0.875804
660,2.22774
661,2.10263
662,-1.17121
663,-2.94368
664,-0.861903
665,2.26597
666,2.10263
667,-1.22335
668,-2.9541
669,-0.889706
670,2.21731
671,2.02964
672,-1.19554
673,-2.91935
674,-0.851476
675,2.22426
676,2.00184
677,-1.00092
678,-2.7421
679,-0.823673
680,2.25207
681,2.09567
682,-1.21639
683,-2.89502
684,-0.691607
685,2.22774
686,2.21384
687,-1.35194
688,-2.99233
689,-0.889706
690,2.39456
691,2.19646
692,-1.13646
693,-3.00276
694,-0.907083
695,2.0644
696,2.01922
697,-1.09476
698,-2.97843
699,-0.88623
700,2.10958
701,2.00184
702,-1.21639
703,-2.7699
704,-0.889706
705,2.22426
706,2.11305
707,-1.14689
708,-2.92977
709,-0.834099
710,2.25207
711,2.13043
712,-1.0739
713,-2.83594
714,-0.733312
715,2.13043
716,1.74813
717,-1.18512
718,-3.00623
719,-0.729837
720,2.25207
721,2.19299
722,-1.11908
723,-2.94715
724,-0.719411
725,2.30072
726,2.30767
727,-1.0878
728,-3.00276
729,-0.813247
730,2.00879
731,2.05049
732,-1.09476
733,-3.00971
734,-0.917509
735,2.20341
